rebalance_date,fund,asset,weight
2023-02-01,crypto_risk_parity,ADA-USD,0.09209823572839315
2023-03-01,crypto_risk_parity,ADA-USD,0.09339827909802503
2023-04-01,crypto_risk_parity,ADA-USD,0.09444451942390582
2023-05-01,crypto_risk_parity,ADA-USD,0.09236920665514071
2023-06-01,crypto_risk_parity,ADA-USD,0.08984480048118
2023-07-01,crypto_risk_parity,ADA-USD,0.09145921215540935
2023-08-01,crypto_risk_parity,ADA-USD,0.0861423036322809
2023-09-01,crypto_risk_parity,ADA-USD,0.08779263766477872
2023-10-01,crypto_risk_parity,ADA-USD,0.08923060059301215
2023-11-01,crypto_risk_parity,ADA-USD,0.0911990909787594
2023-12-01,crypto_risk_parity,ADA-USD,0.08701812118016183
2020-09-10,crypto_risk_parity,BCH-USD,0.08617338910939903
2020-10-01,crypto_risk_parity,BCH-USD,0.0913319562799733
2020-11-01,crypto_risk_parity,BCH-USD,0.0924705799621336
2020-12-01,crypto_risk_parity,BCH-USD,0.09474528106704563
2021-01-01,crypto_risk_parity,BCH-USD,0.09759296523106548
2021-02-01,crypto_risk_parity,BCH-USD,0.09037361472349287
2021-03-01,crypto_risk_parity,BCH-USD,0.09106322538144224
2021-04-01,crypto_risk_parity,BCH-USD,0.0924067362837036
2021-05-01,crypto_risk_parity,BCH-USD,0.09060946769645527
2021-06-01,crypto_risk_parity,BCH-USD,0.08253181614705962
2021-07-01,crypto_risk_parity,BCH-USD,0.0844572442846401
2021-08-01,crypto_risk_parity,BCH-USD,0.08474509503754199
2021-09-01,crypto_risk_parity,BCH-USD,0.08487110717192597
2021-10-01,crypto_risk_parity,BCH-USD,0.08666189199111266
2021-11-01,crypto_risk_parity,BCH-USD,0.08548679120791443
2021-12-01,crypto_risk_parity,BCH-USD,0.08520291484982738
2022-01-01,crypto_risk_parity,BCH-USD,0.08622933917474747
2022-02-01,crypto_risk_parity,BCH-USD,0.10514146168765291
2022-03-01,crypto_risk_parity,BCH-USD,0.10521055213975639
2022-04-01,crypto_risk_parity,BCH-USD,0.10165574610270901
2022-05-01,crypto_risk_parity,BCH-USD,0.10016779681283847
2022-06-01,crypto_risk_parity,BCH-USD,0.09881540976229583
2022-07-01,crypto_risk_parity,BCH-USD,0.0989468919508248
2022-08-01,crypto_risk_parity,BCH-USD,0.09688433297205512
2022-09-01,crypto_risk_parity,BCH-USD,0.09538187935795696
2022-10-01,crypto_risk_parity,BCH-USD,0.09382200594247307
2022-11-01,crypto_risk_parity,BCH-USD,0.09238435055390684
2022-12-01,crypto_risk_parity,BCH-USD,0.095169942545627
2023-01-01,crypto_risk_parity,BCH-USD,0.09477130474942216
2023-02-01,crypto_risk_parity,BCH-USD,0.09192142019124691
2023-03-01,crypto_risk_parity,BCH-USD,0.09137164638110716
2023-04-01,crypto_risk_parity,BCH-USD,0.09373573999264785
2023-05-01,crypto_risk_parity,BCH-USD,0.09935581879206928
2023-06-01,crypto_risk_parity,BCH-USD,0.10166510184189943
2023-07-01,crypto_risk_parity,BCH-USD,0.08496907178694918
2023-08-01,crypto_risk_parity,BCH-USD,0.0933394850756596
2023-09-01,crypto_risk_parity,BCH-USD,0.08791138981938333
2023-10-01,crypto_risk_parity,BCH-USD,0.08461433078253199
2023-11-01,crypto_risk_parity,BCH-USD,0.08153604432388231
2023-12-01,crypto_risk_parity,BCH-USD,0.08033851636312149
2020-09-10,crypto_risk_parity,BTC-USD,0.12475477461855891
2020-10-01,crypto_risk_parity,BTC-USD,0.1229040736578864
2020-11-01,crypto_risk_parity,BTC-USD,0.11992806086835121
2020-12-01,crypto_risk_parity,BTC-USD,0.14692657738628495
2021-01-01,crypto_risk_parity,BTC-USD,0.16253427442123725
2021-02-01,crypto_risk_parity,BTC-USD,0.16471786133653074
2021-03-01,crypto_risk_parity,BTC-USD,0.1642112369163811
2021-04-01,crypto_risk_parity,BTC-USD,0.1601940870545077
2021-05-01,crypto_risk_parity,BTC-USD,0.1649314219008565
2021-06-01,crypto_risk_parity,BTC-USD,0.17551899251553452
2021-07-01,crypto_risk_parity,BTC-USD,0.1707081899309573
2021-08-01,crypto_risk_parity,BTC-USD,0.16742129652056773
2021-09-01,crypto_risk_parity,BTC-USD,0.16612287870503858
2021-10-01,crypto_risk_parity,BTC-USD,0.15980057369687173
2021-11-01,crypto_risk_parity,BTC-USD,0.16091460387165454
2021-12-01,crypto_risk_parity,BTC-USD,0.163008207599526
2022-01-01,crypto_risk_parity,BTC-USD,0.1556905374698833
2022-02-01,crypto_risk_parity,BTC-USD,0.13472894233159738
2022-03-01,crypto_risk_parity,BTC-USD,0.13005501126148952
2022-04-01,crypto_risk_parity,BTC-USD,0.12721894587241342
2022-05-01,crypto_risk_parity,BTC-USD,0.12680727362084934
2022-06-01,crypto_risk_parity,BTC-USD,0.1282005267676718
2022-07-01,crypto_risk_parity,BTC-USD,0.1263795344493826
2022-08-01,crypto_risk_parity,BTC-USD,0.12386620072750462
2022-09-01,crypto_risk_parity,BTC-USD,0.12409608179937896
2022-10-01,crypto_risk_parity,BTC-USD,0.12365808253072991
2022-11-01,crypto_risk_parity,BTC-USD,0.12375843251616338
2022-12-01,crypto_risk_parity,BTC-USD,0.12743048370508012
2023-01-01,crypto_risk_parity,BTC-USD,0.12704564775815325
2023-02-01,crypto_risk_parity,BTC-USD,0.11811986397015196
2023-03-01,crypto_risk_parity,BTC-USD,0.1203265256831684
2023-04-01,crypto_risk_parity,BTC-USD,0.12068991387956894
2023-05-01,crypto_risk_parity,BTC-USD,0.11951530759355392
2023-06-01,crypto_risk_parity,BTC-USD,0.11758432214302798
2023-07-01,crypto_risk_parity,BTC-USD,0.12278632567554362
2023-08-01,crypto_risk_parity,BTC-USD,0.13951131937027195
2023-09-01,crypto_risk_parity,BTC-USD,0.13694151290993048
2023-10-01,crypto_risk_parity,BTC-USD,0.1389091808328913
2023-11-01,crypto_risk_parity,BTC-USD,0.1356521231474625
2023-12-01,crypto_risk_parity,BTC-USD,0.1390532235355026
2020-09-10,crypto_risk_parity,EOS-USD,0.09318375653750285
2020-10-01,crypto_risk_parity,EOS-USD,0.09537017003705461
2020-11-01,crypto_risk_parity,EOS-USD,0.09703893980937396
2020-12-01,crypto_risk_parity,EOS-USD,0.09597998170794429
2021-01-01,crypto_risk_parity,EOS-USD,0.09478773863415653
2021-02-01,crypto_risk_parity,EOS-USD,0.09731813629195454
2021-03-01,crypto_risk_parity,EOS-USD,0.09412436294773575
2021-04-01,crypto_risk_parity,EOS-USD,0.09199667544530234
2021-05-01,crypto_risk_parity,EOS-USD,0.08871346897593921
2021-06-01,crypto_risk_parity,EOS-USD,0.07771823542214046
2021-07-01,crypto_risk_parity,EOS-USD,0.07833898188019826
2021-08-01,crypto_risk_parity,EOS-USD,0.07827440254432878
2021-09-01,crypto_risk_parity,EOS-USD,0.07681520566311388
2021-10-01,crypto_risk_parity,EOS-USD,0.07505077832238312
2021-11-01,crypto_risk_parity,EOS-USD,0.07404054438974741
2021-12-01,crypto_risk_parity,EOS-USD,0.07408843899379643
2022-01-01,crypto_risk_parity,EOS-USD,0.07442741732094037
2022-02-01,crypto_risk_parity,EOS-USD,0.08716000431929037
2022-03-01,crypto_risk_parity,EOS-USD,0.08834831498593698
2022-04-01,crypto_risk_parity,EOS-USD,0.0882375310677465
2022-05-01,crypto_risk_parity,EOS-USD,0.08541550451263778
2022-06-01,crypto_risk_parity,EOS-USD,0.08920883980648875
2022-07-01,crypto_risk_parity,EOS-USD,0.09062238107997016
2022-08-01,crypto_risk_parity,EOS-USD,0.09212819139025645
2022-09-01,crypto_risk_parity,EOS-USD,0.09164126620309346
2022-10-01,crypto_risk_parity,EOS-USD,0.08696625195188472
2022-11-01,crypto_risk_parity,EOS-USD,0.08535944613197856
2022-12-01,crypto_risk_parity,EOS-USD,0.08640483857242616
2023-01-01,crypto_risk_parity,EOS-USD,0.08779493950485023
2023-02-01,crypto_risk_parity,EOS-USD,0.08559054370465549
2023-03-01,crypto_risk_parity,EOS-USD,0.08256332647132406
2023-04-01,crypto_risk_parity,EOS-USD,0.08363533041987135
2023-05-01,crypto_risk_parity,EOS-USD,0.08554304550743644
2023-06-01,crypto_risk_parity,EOS-USD,0.0950717197884495
2023-07-01,crypto_risk_parity,EOS-USD,0.08936640685381658
2023-08-01,crypto_risk_parity,EOS-USD,0.09122156238032234
2023-09-01,crypto_risk_parity,EOS-USD,0.09004514571225732
2023-10-01,crypto_risk_parity,EOS-USD,0.08937216012918771
2023-11-01,crypto_risk_parity,EOS-USD,0.09022741816603122
2023-12-01,crypto_risk_parity,EOS-USD,0.08496056279743486
2020-09-10,crypto_risk_parity,ETC-USD,0.09386693409164716
2020-10-01,crypto_risk_parity,ETC-USD,0.09720167448643072
2020-11-01,crypto_risk_parity,ETC-USD,0.09961696456930214
2020-12-01,crypto_risk_parity,ETC-USD,0.10929805680582008
2021-01-01,crypto_risk_parity,ETC-USD,0.10720630024665116
2021-02-01,crypto_risk_parity,ETC-USD,0.11032366585823722
2021-03-01,crypto_risk_parity,ETC-USD,0.0982691348177015
2021-04-01,crypto_risk_parity,ETC-USD,0.09793701017298209
2021-05-01,crypto_risk_parity,ETC-USD,0.09640097578513811
2021-06-01,crypto_risk_parity,ETC-USD,0.08462406362717545
2021-07-01,crypto_risk_parity,ETC-USD,0.08329834384922552
2021-08-01,crypto_risk_parity,ETC-USD,0.08270582559481311
2021-09-01,crypto_risk_parity,ETC-USD,0.0814481879202441
2021-10-01,crypto_risk_parity,ETC-USD,0.0788523858141353
2021-11-01,crypto_risk_parity,ETC-USD,0.07964657667415805
2021-12-01,crypto_risk_parity,ETC-USD,0.08084209754639725
2022-01-01,crypto_risk_parity,ETC-USD,0.08077169772864407
2022-02-01,crypto_risk_parity,ETC-USD,0.09212627372213364
2022-03-01,crypto_risk_parity,ETC-USD,0.09173073766141115
2022-04-01,crypto_risk_parity,ETC-USD,0.09256448179310528
2022-05-01,crypto_risk_parity,ETC-USD,0.09020494220008987
2022-06-01,crypto_risk_parity,ETC-USD,0.08963414426198794
2022-07-01,crypto_risk_parity,ETC-USD,0.08749457593090677
2022-08-01,crypto_risk_parity,ETC-USD,0.07660317111625387
2022-09-01,crypto_risk_parity,ETC-USD,0.07401555094736284
2022-10-01,crypto_risk_parity,ETC-USD,0.07243614761825182
2022-11-01,crypto_risk_parity,ETC-USD,0.07014190975532504
2022-12-01,crypto_risk_parity,ETC-USD,0.07188903043497565
2023-01-01,crypto_risk_parity,ETC-USD,0.07136433597709231
2023-02-01,crypto_risk_parity,ETC-USD,0.06689267075687257
2023-03-01,crypto_risk_parity,ETC-USD,0.06390651833056735
2023-04-01,crypto_risk_parity,ETC-USD,0.0695814555922803
2023-05-01,crypto_risk_parity,ETC-USD,0.0764070829752761
2023-06-01,crypto_risk_parity,ETC-USD,0.07968257318490543
2023-07-01,crypto_risk_parity,ETC-USD,0.07728290085739765
2023-08-01,crypto_risk_parity,ETC-USD,0.08442772195004151
2023-09-01,crypto_risk_parity,ETC-USD,0.08775371893622828
2023-10-01,crypto_risk_parity,ETC-USD,0.09160060735811024
2023-11-01,crypto_risk_parity,ETC-USD,0.09289546846124451
2023-12-01,crypto_risk_parity,ETC-USD,0.09126946052278662
2020-09-10,crypto_risk_parity,ETH-USD,0.09217987604467041
2020-10-01,crypto_risk_parity,ETH-USD,0.0898985644374383
2020-11-01,crypto_risk_parity,ETH-USD,0.08886597539162383
2020-12-01,crypto_risk_parity,ETH-USD,0.09564074626536946
2021-01-01,crypto_risk_parity,ETH-USD,0.10504434615252912
2021-02-01,crypto_risk_parity,ETH-USD,0.09920538851447579
2021-03-01,crypto_risk_parity,ETH-USD,0.10545530445957042
2021-04-01,crypto_risk_parity,ETH-USD,0.105605884031343
2021-05-01,crypto_risk_parity,ETH-USD,0.11305906902564458
2021-06-01,crypto_risk_parity,ETH-USD,0.11736804130396088
2021-07-01,crypto_risk_parity,ETH-USD,0.11795842675120549
2021-08-01,crypto_risk_parity,ETH-USD,0.11704169868923898
2021-09-01,crypto_risk_parity,ETH-USD,0.11594595224153546
2021-10-01,crypto_risk_parity,ETH-USD,0.1168006562436183
2021-11-01,crypto_risk_parity,ETH-USD,0.11481317751350488
2021-12-01,crypto_risk_parity,ETH-USD,0.11600185303761225
2022-01-01,crypto_risk_parity,ETH-USD,0.11309374020527253
2022-02-01,crypto_risk_parity,ETH-USD,0.10365623934412933
2022-03-01,crypto_risk_parity,ETH-USD,0.10434280663024696
2022-04-01,crypto_risk_parity,ETH-USD,0.10533912941389753
2022-05-01,crypto_risk_parity,ETH-USD,0.10547466132968387
2022-06-01,crypto_risk_parity,ETH-USD,0.1066842036923093
2022-07-01,crypto_risk_parity,ETH-USD,0.10271938493445154
2022-08-01,crypto_risk_parity,ETH-USD,0.09647493824868898
2022-09-01,crypto_risk_parity,ETH-USD,0.09261729721362534
2022-10-01,crypto_risk_parity,ETH-USD,0.09295080792849307
2022-11-01,crypto_risk_parity,ETH-USD,0.09147555715905882
2022-12-01,crypto_risk_parity,ETH-USD,0.08920524490043122
2023-01-01,crypto_risk_parity,ETH-USD,0.08741900915068739
2023-02-01,crypto_risk_parity,ETH-USD,0.07958288563650624
2023-03-01,crypto_risk_parity,ETH-USD,0.0805474710143081
2023-04-01,crypto_risk_parity,ETH-USD,0.08831128520369758
2023-05-01,crypto_risk_parity,ETH-USD,0.09017400871668686
2023-06-01,crypto_risk_parity,ETH-USD,0.09139849195329644
2023-07-01,crypto_risk_parity,ETH-USD,0.09610112439501277
2023-08-01,crypto_risk_parity,ETH-USD,0.11754660770420479
2023-09-01,crypto_risk_parity,ETH-USD,0.12233187119954297
2023-10-01,crypto_risk_parity,ETH-USD,0.12364193411490211
2023-11-01,crypto_risk_parity,ETH-USD,0.12410842551344183
2023-12-01,crypto_risk_parity,ETH-USD,0.12129616925442532
2020-09-10,crypto_risk_parity,LTC-USD,0.0967356154242581
2020-10-01,crypto_risk_parity,LTC-USD,0.09717561889624847
2020-11-01,crypto_risk_parity,LTC-USD,0.09625948264836823
2020-12-01,crypto_risk_parity,LTC-USD,0.09819931470099647
2021-01-01,crypto_risk_parity,LTC-USD,0.09496567708289719
2021-02-01,crypto_risk_parity,LTC-USD,0.09578952161369868
2021-03-01,crypto_risk_parity,LTC-USD,0.0953801250655495
2021-04-01,crypto_risk_parity,LTC-USD,0.0980212868389344
2021-05-01,crypto_risk_parity,LTC-USD,0.10001361465256843
2021-06-01,crypto_risk_parity,LTC-USD,0.09882281022351781
2021-07-01,crypto_risk_parity,LTC-USD,0.0996756745148823
2021-08-01,crypto_risk_parity,LTC-USD,0.09989249375510774
2021-09-01,crypto_risk_parity,LTC-USD,0.10064591261807763
2021-10-01,crypto_risk_parity,LTC-USD,0.09890072975558248
2021-11-01,crypto_risk_parity,LTC-USD,0.09916998107927247
2021-12-01,crypto_risk_parity,LTC-USD,0.09582323492492247
2022-01-01,crypto_risk_parity,LTC-USD,0.0949156237325663
2022-02-01,crypto_risk_parity,LTC-USD,0.09330071363576616
2022-03-01,crypto_risk_parity,LTC-USD,0.09235930049199148
2022-04-01,crypto_risk_parity,LTC-USD,0.09053326315765622
2022-05-01,crypto_risk_parity,LTC-USD,0.09001793923541676
2022-06-01,crypto_risk_parity,LTC-USD,0.08951493276682339
2022-07-01,crypto_risk_parity,LTC-USD,0.08845787157312715
2022-08-01,crypto_risk_parity,LTC-USD,0.09268421292525796
2022-09-01,crypto_risk_parity,LTC-USD,0.09448626684665985
2022-10-01,crypto_risk_parity,LTC-USD,0.094980949699182
2022-11-01,crypto_risk_parity,LTC-USD,0.0955370883112592
2022-12-01,crypto_risk_parity,LTC-USD,0.09320873631104169
2023-01-01,crypto_risk_parity,LTC-USD,0.09277869435359613
2023-02-01,crypto_risk_parity,LTC-USD,0.09209352721889974
2023-03-01,crypto_risk_parity,LTC-USD,0.09402362078409035
2023-04-01,crypto_risk_parity,LTC-USD,0.09334959567554123
2023-05-01,crypto_risk_parity,LTC-USD,0.09148210830364559
2023-06-01,crypto_risk_parity,LTC-USD,0.08910701702669975
2023-07-01,crypto_risk_parity,LTC-USD,0.08322051083355024
2023-08-01,crypto_risk_parity,LTC-USD,0.08690974598992528
2023-09-01,crypto_risk_parity,LTC-USD,0.08720764146837078
2023-10-01,crypto_risk_parity,LTC-USD,0.08547963898545671
2023-11-01,crypto_risk_parity,LTC-USD,0.08370836604691934
2023-12-01,crypto_risk_parity,LTC-USD,0.08354593550573094
2020-09-10,crypto_risk_parity,TRX-USD,0.10023224683280973
2020-10-01,crypto_risk_parity,TRX-USD,0.09905577107508858
2020-11-01,crypto_risk_parity,TRX-USD,0.10128588110228265
2020-12-01,crypto_risk_parity,TRX-USD,0.1087859719643872
2021-01-01,crypto_risk_parity,TRX-USD,0.10765137584915803
2021-02-01,crypto_risk_parity,TRX-USD,0.11723751513741353
2021-03-01,crypto_risk_parity,TRX-USD,0.11043157332596289
2021-04-01,crypto_risk_parity,TRX-USD,0.1058613362166482
2021-05-01,crypto_risk_parity,TRX-USD,0.1024092244065207
2021-06-01,crypto_risk_parity,TRX-USD,0.09927410510085297
2021-07-01,crypto_risk_parity,TRX-USD,0.09873563298083246
2021-08-01,crypto_risk_parity,TRX-USD,0.09897385088719593
2021-09-01,crypto_risk_parity,TRX-USD,0.09904950479367979
2021-10-01,crypto_risk_parity,TRX-USD,0.09426125331246635
2021-11-01,crypto_risk_parity,TRX-USD,0.09484159723268748
2021-12-01,crypto_risk_parity,TRX-USD,0.0944271001410575
2022-01-01,crypto_risk_parity,TRX-USD,0.1013638460241006
2022-02-01,crypto_risk_parity,TRX-USD,0.10332510762908531
2022-03-01,crypto_risk_parity,TRX-USD,0.1079442163534489
2022-04-01,crypto_risk_parity,TRX-USD,0.11350234484525834
2022-05-01,crypto_risk_parity,TRX-USD,0.11420610617302401
2022-06-01,crypto_risk_parity,TRX-USD,0.1173601217027167
2022-07-01,crypto_risk_parity,TRX-USD,0.12081327555101266
2022-08-01,crypto_risk_parity,TRX-USD,0.131434751270035
2022-09-01,crypto_risk_parity,TRX-USD,0.13422364049391455
2022-10-01,crypto_risk_parity,TRX-USD,0.1412772339617385
2022-11-01,crypto_risk_parity,TRX-USD,0.14484963773713153
2022-12-01,crypto_risk_parity,TRX-USD,0.14549068316272373
2023-01-01,crypto_risk_parity,TRX-USD,0.14849656265945924
2023-02-01,crypto_risk_parity,TRX-USD,0.17337615906687096
2023-03-01,crypto_risk_parity,TRX-USD,0.17567167569932648
2023-04-01,crypto_risk_parity,TRX-USD,0.1570720649034589
2023-05-01,crypto_risk_parity,TRX-USD,0.15446457700838623
2023-06-01,crypto_risk_parity,TRX-USD,0.14814361013443228
2023-07-01,crypto_risk_parity,TRX-USD,0.15018824626367988
2023-08-01,crypto_risk_parity,TRX-USD,0.1556909320639422
2023-09-01,crypto_risk_parity,TRX-USD,0.158454116894519
2023-10-01,crypto_risk_parity,TRX-USD,0.15876283375382588
2023-11-01,crypto_risk_parity,TRX-USD,0.16811662025672103
2023-12-01,crypto_risk_parity,TRX-USD,0.18820818856118557
2020-09-10,crypto_risk_parity,XLM-USD,0.10768908429584527
2020-10-01,crypto_risk_parity,XLM-USD,0.10523375888900126
2020-11-01,crypto_risk_parity,XLM-USD,0.10328661976884786
2020-12-01,crypto_risk_parity,XLM-USD,0.08119394954740458
2021-01-01,crypto_risk_parity,XLM-USD,0.07487545741078024
2021-02-01,crypto_risk_parity,XLM-USD,0.06646884189566356
2021-03-01,crypto_risk_parity,XLM-USD,0.06913290406389097
2021-04-01,crypto_risk_parity,XLM-USD,0.07182078866158152
2021-05-01,crypto_risk_parity,XLM-USD,0.07145173347307847
2021-06-01,crypto_risk_parity,XLM-USD,0.08048632713439145
2021-07-01,crypto_risk_parity,XLM-USD,0.08162701841873804
2021-08-01,crypto_risk_parity,XLM-USD,0.08266621354939477
2021-09-01,crypto_risk_parity,XLM-USD,0.08678128309199995
2021-10-01,crypto_risk_parity,XLM-USD,0.09638779910552873
2021-11-01,crypto_risk_parity,XLM-USD,0.09710439131468548
2021-12-01,crypto_risk_parity,XLM-USD,0.09779058709988453
2022-01-01,crypto_risk_parity,XLM-USD,0.09934415345578172
2022-02-01,crypto_risk_parity,XLM-USD,0.09525220949293176
2022-03-01,crypto_risk_parity,XLM-USD,0.09455981466959076
2022-04-01,crypto_risk_parity,XLM-USD,0.09393985772718932
2022-05-01,crypto_risk_parity,XLM-USD,0.09468649596004255
2022-06-01,crypto_risk_parity,XLM-USD,0.09574384276012822
2022-07-01,crypto_risk_parity,XLM-USD,0.09822692042312796
2022-08-01,crypto_risk_parity,XLM-USD,0.10171277045826106
2022-09-01,crypto_risk_parity,XLM-USD,0.10340629901559617
2022-10-01,crypto_risk_parity,XLM-USD,0.10345235794692371
2022-11-01,crypto_risk_parity,XLM-USD,0.1043999002315269
2022-12-01,crypto_risk_parity,XLM-USD,0.10307658916783616
2023-01-01,crypto_risk_parity,XLM-USD,0.10361132250950536
2023-02-01,crypto_risk_parity,XLM-USD,0.10263887044357374
2023-03-01,crypto_risk_parity,XLM-USD,0.1030924601662995
2023-04-01,crypto_risk_parity,XLM-USD,0.10484501475457438
2023-05-01,crypto_risk_parity,XLM-USD,0.10143008332520724
2023-06-01,crypto_risk_parity,XLM-USD,0.1019710750496186
2023-07-01,crypto_risk_parity,XLM-USD,0.10603117968031227
2023-08-01,crypto_risk_parity,XLM-USD,0.07410032809634232
2023-09-01,crypto_risk_parity,XLM-USD,0.07211544122589715
2023-10-01,crypto_risk_parity,XLM-USD,0.07092693326511171
2023-11-01,crypto_risk_parity,XLM-USD,0.06804071485404622
2023-12-01,crypto_risk_parity,XLM-USD,0.06365345196002238
2020-09-10,crypto_risk_parity,XRP-USD,0.11652866308468167
2020-10-01,crypto_risk_parity,XRP-USD,0.11568589434974322
2020-11-01,crypto_risk_parity,XRP-USD,0.1156943485864371
2020-12-01,crypto_risk_parity,XRP-USD,0.08580155598591256
2021-01-01,crypto_risk_parity,XRP-USD,0.07133944303513257
2021-02-01,crypto_risk_parity,XRP-USD,0.07746358911018843
2021-03-01,crypto_risk_parity,XRP-USD,0.0815104059853119
2021-04-01,crypto_risk_parity,XRP-USD,0.08367099098014205
2021-05-01,crypto_risk_parity,XRP-USD,0.07427676211176366
2021-06-01,crypto_risk_parity,XRP-USD,0.08113564083658215
2021-07-01,crypto_risk_parity,XRP-USD,0.08139985979081019
2021-08-01,crypto_risk_parity,XRP-USD,0.08339506686234288
2021-09-01,crypto_risk_parity,XRP-USD,0.08515482570520828
2021-10-01,crypto_risk_parity,XRP-USD,0.08531019121432651
2021-11-01,crypto_risk_parity,XRP-USD,0.0849164959294083
2021-12-01,crypto_risk_parity,XRP-USD,0.08373045937697843
2022-01-01,crypto_risk_parity,XRP-USD,0.09177198048216427
2022-02-01,crypto_risk_parity,XRP-USD,0.08978506306986424
2022-03-01,crypto_risk_parity,XRP-USD,0.08883338575102122
2022-04-01,crypto_risk_parity,XRP-USD,0.09155741295238218
2022-05-01,crypto_risk_parity,XRP-USD,0.09739455493848442
2022-06-01,crypto_risk_parity,XRP-USD,0.09919137160356378
2022-07-01,crypto_risk_parity,XRP-USD,0.10168550309536936
2022-08-01,crypto_risk_parity,XRP-USD,0.1031460652712803
2022-09-01,crypto_risk_parity,XRP-USD,0.10459164376386633
2022-10-01,crypto_risk_parity,XRP-USD,0.10140337127631682
2022-11-01,crypto_risk_parity,XRP-USD,0.10539938331087513
